bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,country,price
4.0,2.5,7.590852123688581,8.946765374867635,2.0,0,0,3,7.371489295214277,0,2.833213344056216,18,563,3,22,0,792500.0
3.0,1.75,7.047517221357296,9.169518377455928,1.0,0,0,3,7.047517221357296,0,3.7376696182833684,7,4386,18,46,0,309212.0
2.0,1.5,6.779921907472252,7.498315870766981,2.0,0,0,3,6.779921907472252,0,3.091042453358316,0,497,0,14,0,235000.0
3.0,1.5,7.450079569807499,8.99961934066053,2.0,0,0,3,7.450079569807499,0,4.736198448394496,38,2819,0,39,0,667000.0
3.0,1.5,7.31986492980897,8.987196820661973,1.0,0,0,4,7.31986492980897,0,4.174387269895637,0,2040,2,54,0,470000.0
4.0,2.0,7.122866658599083,8.006367567650246,1.0,0,0,3,6.946975992135418,200,4.727387818712341,33,1287,0,35,0,375000.0
4.0,2.0,7.365180126021013,9.167537249650874,1.0,0,0,3,7.365180126021013,0,4.219507705176107,0,3163,4,15,0,410000.0
4.0,2.25,7.682482446534506,8.953769294549454,2.0,0,0,3,7.682482446534506,0,3.5263605246161616,21,2384,8,9,0,566000.0
4.0,2.75,7.824046010856292,8.507142855562735,2.0,0,0,3,7.824046010856292,0,2.3978952727983707,0,359,3,8,0,680000.0
1.0,1.0,6.866933284461882,7.878534196140362,1.0,0,0,3,6.633318433280377,200,4.727387818712341,33,1177,0,28,0,332000.0
4.0,2.5,8.016317898503415,9.048644632975885,2.0,0,0,3,8.016317898503415,0,2.8903717578961645,0,3996,4,15,0,902000.0
3.0,1.75,7.3395376954076745,9.287301413112312,1.0,0,0,5,6.646390514847729,770,4.30406509320417,0,192,13,19,0,500000.0
3.0,1.75,7.5443321080536885,10.384060133131097,1.5,0,3,3,7.5443321080536885,0,3.8066624897703196,0,3497,3,59,0,445000.0
4.0,2.5,7.940939762327791,9.190137664658664,1.0,0,0,4,7.444248649496705,1100,3.871201010907891,0,465,2,4,0,825000.0
4.0,2.25,8.169053149927343,9.035986984831405,2.0,0,0,5,7.874739125171811,900,4.143134726391533,0,244,0,29,0,1095000.0
3.0,1.0,7.003065458786462,9.05204779298159,1.0,0,0,4,7.003065458786462,0,4.1588830833596715,20,1469,0,24,0,277000.0
3.0,2.5,7.570443252057374,9.187583384853566,1.0,0,2,3,7.272398392570047,500,3.828641396489095,0,3791,4,7,0,545000.0
3.0,2.5,7.7406644019172415,9.161255164285691,2.0,0,0,3,7.7406644019172415,0,2.8903717578961645,0,2952,20,52,0,435000.0
3.0,2.5,7.6544432264701125,8.1886891244442,2.0,0,0,3,7.6544432264701125,0,2.772588722239781,0,3448,3,1,0,638000.0
4.0,1.5,7.106606137727303,9.26672070541229,1.0,0,0,3,7.106606137727303,0,4.02535169073515,28,2889,2,45,0,418000.0
3.0,1.75,7.4673710669175595,9.41938499891089,1.0,0,0,4,7.293017679772782,280,3.970291913552122,0,1127,3,1,0,499000.0
3.0,1.5,7.114769448366463,8.994172434398399,1.0,0,0,4,7.114769448366463,0,4.276666119016055,36,3240,14,30,0,150000.0
3.0,2.5,8.039157390473237,10.077020603297003,2.0,0,0,3,8.039157390473237,0,2.9444389791664403,0,2486,8,22,0,759950.0
3.0,2.5,7.512071245835466,11.08735968515506,1.0,0,0,3,7.326465613840322,310,3.4011973816621555,0,4308,18,46,0,427000.0
5.0,2.5,7.878534196140362,8.867286523989415,2.0,0,0,3,7.878534196140362,0,2.8903717578961645,0,417,3,8,0,632500.0
6.0,1.75,7.517520850603031,7.928045600874777,1.0,0,0,3,6.966024187106113,780,4.795790545596741,16,1150,0,35,0,660000.0
4.0,2.5,8.06777619577889,9.586376669393536,2.0,0,0,3,8.06777619577889,0,3.4339872044851463,12,83,11,44,0,862000.0
2.0,1.0,7.02108396428914,7.600902459542082,1.5,0,0,3,7.02108396428914,0,4.709530201312334,15,3779,0,57,0,524000.0
3.0,1.5,7.473069088032197,8.813289762469037,1.0,0,0,3,7.05617528410041,600,4.143134726391533,17,3364,0,24,0,470000.0
3.0,2.0,7.371489295214277,9.201501423308978,2.0,0,0,3,7.371489295214277,0,3.044522437723423,0,1478,3,59,0,385000.0
4.0,2.5,7.659171367666058,9.169830828637973,2.0,0,0,3,7.659171367666058,0,3.58351893845611,0,2317,5,13,0,575000.0
4.0,2.5,7.7142311448490855,9.192787212728593,1.0,0,0,4,7.222566018822171,870,3.4965075614664802,0,157,9,11,0,220000.0
2.0,1.0,6.7912214627261855,7.649692623711514,1.0,0,0,4,6.633318433280377,130,4.624972813284271,36,3044,0,39,0,460000.0
3.0,3.25,7.986164860332727,8.600062669238532,3.0,0,3,4,7.799753318287247,500,3.7612001156935624,21,1705,0,57,0,460943.46153850004
3.0,1.5,7.106606137727303,8.895629627136483,1.0,0,0,3,7.106606137727303,0,3.871201010907891,8,3704,7,32,0,175000.0
3.0,2.25,7.8898337513942955,8.922658299524402,1.0,0,0,4,7.402451520818244,1030,4.007333185232471,0,527,14,38,0,465000.0
3.0,1.0,7.02108396428914,7.7406644019172415,1.0,0,0,4,6.709304340258298,300,4.6913478822291435,32,3096,0,2,0,552000.0
4.0,2.75,8.048788283534199,8.946765374867635,2.0,0,0,4,8.048788283534199,0,3.6888794541139363,0,92,6,53,0,565000.0
4.0,2.5,7.461640392208575,8.922658299524402,1.0,0,0,4,7.106606137727303,520,3.8066624897703196,29,1582,3,1,0,518000.0
4.0,3.5,8.098642843759418,8.596743470174246,2.0,0,1,3,7.7664168980196555,930,2.70805020110221,0,3003,4,7,0,899950.0
3.0,1.0,7.478734825567875,8.651724084373843,1.5,0,0,4,7.038783541388542,630,4.553876891600541,28,3717,0,25,0,373000.0
4.0,2.5,7.992944547318106,8.52793528794814,2.0,0,0,3,7.992944547318106,0,2.70805020110221,0,4219,12,10,0,385000.0
2.0,1.0,7.090076835776092,8.492900498847193,1.0,0,0,3,6.887552571664617,220,4.356708826689592,19,3176,0,33,0,245000.0
4.0,2.0,7.783224016336037,8.699514748210191,2.0,0,0,3,7.783224016336037,0,4.68213122712422,76,425,3,56,0,375000.0
4.0,3.5,7.897296472595885,8.726481196440007,2.0,0,0,3,7.897296472595885,0,2.9444389791664403,0,4192,8,22,0,699850.0
6.0,2.25,8.174702882469461,9.374158457205578,1.0,0,0,4,7.992944547318106,590,4.290459441148391,0,1689,0,16,0,450000.0
2.0,1.5,7.177782416195197,9.408863308108145,1.5,0,0,3,7.177782416195197,0,3.9318256327243257,7,2488,3,1,0,455000.0
4.0,2.75,7.867105500316739,8.333270353255308,3.0,0,0,5,7.554858521040676,700,4.709530201312334,0,262,0,0,0,650000.0
5.0,2.5,7.9229859587111955,8.989070065043654,1.0,0,0,4,7.3777589082278725,1160,4.110873864173311,20,3160,0,16,0,378000.0
3.0,2.0,7.251344983372214,8.986946789406764,1.0,0,0,4,7.251344983372214,0,4.394449154672439,20,1433,3,49,0,220000.0
4.0,1.75,7.580699752224563,8.980927207648378,1.0,0,0,4,7.580699752224563,0,3.9889840465642745,0,3838,9,11,0,285500.0
3.0,2.5,7.10002716662926,7.068172000388042,3.0,0,0,3,7.10002716662926,0,2.833213344056216,18,19,0,16,0,340000.0
4.0,1.5,7.705262474866325,9.158625936289503,1.0,0,0,4,7.306531398939505,730,4.204692619390966,42,1869,2,26,0,921000.0
4.0,2.5,7.620705086838262,8.946765374867635,1.5,0,0,4,7.620705086838262,0,3.871201010907891,0,2402,12,10,0,375000.0
4.0,2.75,7.937374696163295,9.860997500915175,2.0,0,0,3,7.937374696163295,0,3.367295829986474,0,4195,8,22,0,999000.0
3.0,1.5,7.620705086838262,8.699514748210191,1.0,0,0,3,7.200424892944957,700,4.1588830833596715,21,3281,0,24,0,335000.0
4.0,2.5,8.029432840581244,10.446160619741239,1.0,0,3,4,7.635303886259415,1000,4.2626798770413155,38,2392,3,22,0,460943.46153850004
2.0,1.0,6.721425700790643,10.178426272278042,1.0,1,3,4,6.721425700790643,0,4.532599493153256,0,1840,3,59,0,385000.0
4.0,3.5,7.590852123688581,8.866299565855018,2.0,0,0,3,8.058327306580958,980,2.8903717578961645,0,4264,4,7,0,850000.0
5.0,2.5,7.757906208351747,8.411832675758411,2.0,0,0,3,7.757906208351747,0,2.4849066497880004,0,2638,1,5,0,429000.0
3.0,2.25,7.258412150595307,7.156176637480615,3.0,0,0,3,7.258412150595307,0,2.70805020110221,0,3596,0,0,0,523950.0
3.0,2.75,7.8898337513942955,8.226305988015508,1.0,0,0,3,7.450079569807499,950,2.0794415416798357,98,152,1,21,0,798800.0
3.0,2.5,7.539027055823995,8.700847193443972,2.0,0,0,3,7.539027055823995,0,2.4849066497880004,0,545,6,6,0,284000.0
4.0,3.25,8.146129510025405,8.729720590267258,2.0,0,0,3,8.146129510025405,0,1.9459101490553132,0,2239,8,9,0,852880.0
3.0,2.25,7.090076835776092,7.24422751560335,3.0,0,0,3,7.090076835776092,0,2.772588722239781,0,3330,0,14,0,320000.0
4.0,3.25,8.140315540159985,9.197255132427527,2.0,0,0,3,8.140315540159985,0,1.9459101490553132,0,274,3,56,0,749995.0
3.0,2.5,7.2078598714324755,7.078341579557671,2.0,0,0,3,7.02108396428914,230,2.6390573296152584,0,1222,0,2,0,468500.0
5.0,2.5,7.851661177889265,9.20653313363323,2.0,0,0,3,7.851661177889265,0,2.70805020110221,0,1503,20,52,0,492500.0
4.0,3.5,7.951559331155252,8.441822884391462,3.0,0,0,3,7.951559331155252,0,2.5649493574615367,0,3199,0,16,0,685000.0
4.0,2.5,7.882314918980268,8.630521876723241,2.0,0,0,3,7.882314918980268,0,1.9459101490553132,0,38,1,5,0,542525.0
3.0,2.0,7.590852123688581,7.891330757661889,3.0,0,0,3,7.590852123688581,0,2.6390573296152584,0,898,0,40,0,435000.0
3.0,1.75,7.154615356913663,8.925853190420922,1.5,0,0,4,7.154615356913663,0,3.4965075614664802,0,3639,6,34,0,242000.0
4.0,2.5,7.867105500316739,8.866581653303996,2.0,0,0,3,7.867105500316739,0,3.5263605246161616,21,4366,9,11,0,325000.0
5.0,2.75,8.009695357742922,9.442324727955874,2.0,0,0,3,8.009695357742922,0,3.295836866004329,0,625,3,1,0,837700.0
1.0,1.0,6.835184586147301,8.871926251117628,1.0,0,0,3,6.835184586147301,0,4.290459441148391,27,4177,0,14,0,210000.0
3.0,1.5,7.07326971745971,8.85366542803745,1.0,0,0,4,7.07326971745971,0,3.784189633918261,0,3774,9,11,0,187500.0
5.0,1.0,7.444248649496705,9.116029692504942,1.5,0,0,4,7.1853870155804165,390,4.553876891600541,28,1584,0,25,0,560000.0
3.0,2.0,7.22983877815125,8.919453168575453,1.0,0,0,3,7.22983877815125,0,3.4657359027997265,0,3787,7,32,0,272000.0
3.0,1.75,7.081708586105575,8.892886141190731,1.0,0,0,4,7.081708586105575,0,3.970291913552122,0,2923,7,20,0,235000.0
3.0,2.0,7.533693709848633,8.684231891345675,1.0,0,0,3,7.146772179452637,600,3.5553480614894135,0,882,6,53,0,259000.0
5.0,3.5,8.048788283534199,8.475746001502063,2.0,0,0,3,7.851661177889265,560,1.9459101490553132,0,983,2,4,0,866059.0
2.0,1.0,6.802394763324311,8.536995818712418,1.0,0,0,4,6.802394763324311,0,4.718498871295094,32,3625,0,2,0,473000.0
3.0,1.5,7.539027055823995,8.909235279192261,1.0,0,0,3,7.299797366758161,400,3.970291913552122,24,356,21,17,0,405000.0
4.0,2.25,8.009695357742922,8.494333897270154,2.0,0,3,4,7.570443252057374,1070,4.248495242049359,25,738,0,3,0,870000.0
3.0,2.25,7.731930721948486,8.656955133791396,1.0,0,1,4,7.047517221357296,1130,3.58351893845611,0,781,0,36,0,475000.0
3.0,2.5,7.996317231796746,9.9945614994355,2.0,0,0,3,7.996317231796746,0,3.1354942159291497,15,3148,1,5,0,499500.0
2.0,2.5,7.3901814282264295,8.069655306886165,2.0,0,0,3,7.3901814282264295,0,2.5649493574615367,0,2985,15,27,0,386000.0
4.0,1.5,7.346010209913293,8.006367567650246,1.5,0,0,3,7.2078598714324755,200,4.634728988229636,0,2658,0,48,0,458000.0
3.0,1.75,7.7142311448490855,11.267344568537084,2.0,0,0,5,7.7142311448490855,0,3.8066624897703196,0,2201,3,59,0,550000.0
3.0,2.5,7.948031990637284,8.785080636539838,2.0,0,0,3,7.948031990637284,0,3.4657359027997265,0,3557,11,37,0,605500.0
3.0,2.5,7.969011781106478,9.988747396486952,2.0,0,0,3,7.969011781106478,0,3.044522437723423,0,1852,3,22,0,421000.0
4.0,2.25,7.595889917718538,8.690810307580046,2.0,0,0,3,7.595889917718538,0,3.4011973816621555,0,1678,5,18,0,536000.0
3.0,1.75,7.222566018822171,9.073259831427816,1.0,0,0,3,7.222566018822171,0,3.6635616461296463,0,1072,19,6,0,247200.0
2.0,1.5,6.992096427415888,7.215239978730097,2.0,0,0,3,6.992096427415888,0,3.6375861597263857,12,3360,4,7,0,250000.0
4.0,1.75,7.461640392208575,9.142489705068009,1.0,0,0,3,7.07326971745971,560,3.7612001156935624,0,2668,9,11,0,204950.0
3.0,2.0,7.455876687491824,9.104979856318357,1.0,0,0,3,7.222566018822171,360,3.7612001156935624,0,732,5,13,0,430000.0
4.0,2.5,7.495541943884256,8.99961934066053,2.0,0,0,3,7.495541943884256,0,3.1354942159291497,15,4139,12,10,0,250000.0
3.0,1.75,7.272398392570047,9.464051924856811,1.0,0,2,3,6.993932975223189,350,4.143134726391533,17,3729,3,30,0,260000.0
4.0,1.0,7.450079569807499,7.937374696163295,1.5,0,0,4,7.090076835776092,520,4.553876891600541,28,2620,0,3,0,547000.0
5.0,3.5,7.937374696163295,8.902455592206882,2.0,0,0,3,7.937374696163295,0,3.258096538021482,0,24,0,33,0,379900.0
3.0,2.5,7.7406644019172415,8.701013624333928,1.0,0,0,3,7.7406644019172415,0,2.772588722239781,0,1272,3,8,0,738500.0
4.0,2.25,7.615791072035833,9.357466436866476,1.0,0,0,4,7.371489295214277,440,3.9889840465642745,0,3263,3,1,0,545000.0
2.0,1.0,6.606650186198215,8.729073550451737,1.0,0,0,3,6.606650186198215,0,4.290459441148391,27,3563,0,24,0,342000.0
5.0,2.25,7.590852123688581,9.477921772720961,1.0,1,4,3,7.371489295214277,0,3.6375861597263857,12,1972,13,19,0,460943.46153850004
4.0,1.0,7.560080465021827,9.531481398171628,1.0,0,0,4,7.106606137727303,700,4.007333185232471,0,2133,3,22,0,170000.0
4.0,2.5,7.820037989458753,9.467228129254554,2.0,0,0,3,7.820037989458753,0,3.6375861597263857,12,3055,8,9,0,616000.0
3.0,2.0,7.22983877815125,8.476371196895983,1.0,0,0,3,7.22983877815125,0,4.290459441148391,27,4326,0,47,0,640000.0
3.0,2.5,7.333023014386481,9.149103062504993,1.0,0,0,3,7.146772179452637,260,3.332204510175204,0,1929,1,5,0,332000.0
3.0,3.25,7.791522819150732,7.56164174558878,2.0,0,2,3,7.517520850603031,580,2.70805020110221,0,2153,0,57,0,1010000.0
4.0,2.5,7.673223121121708,10.536008548778417,2.0,0,0,3,7.673223121121708,0,3.4011973816621555,0,2880,6,6,0,380000.0
4.0,2.0,7.383989457978509,9.169518377455928,1.0,0,0,5,7.383989457978509,0,3.9889840465642745,0,4254,3,21,0,415000.0
4.0,3.5,7.882314918980268,8.026170194946426,2.0,0,0,3,7.630461261783627,590,2.995732273553991,0,3349,0,0,0,1008000.0
4.0,2.75,7.90100705199242,10.473393076238034,2.0,0,0,5,7.90100705199242,0,3.8066624897703196,0,2363,11,44,0,669000.0
3.0,1.5,7.146772179452637,9.93788897925346,1.0,0,0,2,7.047517221357296,120,4.290459441148391,0,811,21,17,0,260000.0
4.0,2.75,8.055157731819678,10.56784938166432,1.0,0,0,3,7.8160138391590275,670,3.5553480614894135,0,3211,3,1,0,854000.0
3.0,2.25,7.605890001053122,9.283590833715776,2.0,0,0,3,7.605890001053122,0,3.58351893845611,0,722,3,1,0,605000.0
3.0,1.0,6.756932389247553,8.52912176228151,1.5,0,0,3,6.756932389247553,0,4.543294782270004,10,1526,0,14,0,320000.0
3.0,2.0,7.251344983372214,8.91811465947453,1.0,0,0,3,7.251344983372214,0,3.6375861597263857,12,4447,1,12,0,229950.0
3.0,1.75,7.438383530044307,8.926915889777042,1.0,0,0,3,7.438383530044307,0,3.5263605246161616,21,4159,6,53,0,255000.0
4.0,2.5,7.851661177889265,8.740496729931813,2.0,0,0,3,7.851661177889265,0,3.044522437723423,0,4235,2,26,0,1170000.0
2.0,2.25,7.114769448366463,6.837332814685591,2.0,0,0,3,6.927557906278317,210,2.833213344056216,18,30,0,28,0,479000.0
4.0,3.5,7.590852123688581,9.184817414745098,2.0,0,0,3,7.371489295214277,0,2.833213344056216,18,1593,3,5,0,1200000.0
3.0,2.5,7.07326971745971,7.140453043101158,3.0,0,0,3,7.07326971745971,0,2.3978952727983707,0,18,0,47,0,472000.0
3.0,1.5,7.265429723253953,8.902047345620277,1.0,0,0,3,6.709304340258298,610,3.713572066704308,0,3316,9,11,0,198000.0
4.0,2.0,7.27931883541462,9.035986984831405,1.5,0,0,4,7.27931883541462,0,4.07753744390572,0,2087,4,7,0,440000.0
3.0,1.75,7.687080155783135,8.948975607841776,1.0,0,0,3,7.299797366758161,700,4.0943445622221,17,3301,10,43,0,506000.0
4.0,2.5,7.700747794511798,8.86488793377419,2.0,0,0,3,7.700747794511798,0,3.332204510175204,0,70,6,34,0,382500.0
2.0,1.5,7.299797366758161,8.892336539638013,1.0,0,0,4,6.84587987526405,540,3.7612001156935624,21,2936,1,21,0,269500.0
3.0,2.0,7.757906208351747,8.153925132007862,1.0,0,1,5,7.064759027791802,1170,3.912023005428146,0,4314,0,24,0,560000.0
4.0,3.5,8.258422462458876,9.816512538521721,2.0,0,0,3,8.045588280803528,740,3.2188758248682006,0,194,11,44,0,840000.0
3.0,2.75,7.7406644019172415,8.441822884391462,2.0,0,0,3,7.7406644019172415,0,2.5649493574615367,0,1173,15,27,0,479500.0
3.0,1.5,7.27931883541462,8.905851181208021,1.0,0,0,3,6.917705609835305,440,3.970291913552122,24,32,4,7,0,402000.0
2.0,2.5,7.22983877815125,6.859614903654202,3.0,0,0,3,7.22983877815125,0,2.70805020110221,0,42,0,0,0,549000.0
4.0,2.5,7.8119734296220225,8.24564690087386,2.0,0,0,3,7.8119734296220225,0,3.091042453358316,0,4515,15,27,0,449950.0
4.0,1.75,7.615791072035833,9.814383077453307,1.5,0,0,4,7.615791072035833,0,3.828641396489095,0,1089,4,7,0,493000.0
4.0,0.75,7.272398392570047,9.495519314209846,1.0,0,0,3,7.272398392570047,0,4.290459441148391,27,433,14,38,0,142500.0
3.0,1.75,7.05617528410041,8.721602344674197,1.0,0,0,3,7.05617528410041,0,3.1354942159291497,15,2347,7,55,0,250000.0
3.0,1.0,7.365180126021013,8.253227645581772,2.0,0,0,3,7.365180126021013,0,4.727387818712341,33,641,0,62,0,729000.0
2.0,2.75,7.265429723253953,7.261927092702751,2.0,0,0,3,6.902742737158593,435,2.70805020110221,0,4099,0,28,0,465000.0
2.0,2.0,7.309212365692763,9.86635665419792,2.0,1,4,3,7.309212365692763,0,4.356708826689592,24,4353,3,59,0,465000.0
4.0,2.25,7.5652752818989315,8.88280805492444,1.0,0,0,4,7.215239978730097,570,3.4965075614664802,0,962,6,53,0,280000.0
6.0,1.75,7.9157131993821155,8.757783656334167,1.0,0,3,3,7.222566018822171,0,4.219507705176107,0,2804,0,42,0,675000.0
3.0,2.0,7.539027055823995,8.242756345714477,1.0,0,0,5,6.937314081223682,850,4.543294782270004,0,3452,0,3,0,667500.0
3.0,2.5,7.859413154693583,8.951569643018821,2.0,0,0,3,7.859413154693583,0,3.4965075614664802,21,2193,2,54,0,809000.0
3.0,2.25,7.668561108015897,9.329544619454659,2.0,0,0,3,7.668561108015897,0,3.5553480614894135,0,4061,20,52,0,400000.0
4.0,2.0,7.533693709848633,8.699514748210191,1.5,0,0,3,7.533693709848633,0,4.174387269895637,20,3865,0,16,0,310000.0
2.0,1.0,7.114769448366463,8.242756345714477,1.0,0,0,3,7.114769448366463,0,4.532599493153256,67,855,0,3,0,435000.0
4.0,2.5,7.757906208351747,8.83869681234353,2.0,0,0,3,7.757906208351747,0,2.995732273553991,0,2044,1,5,0,465950.0
3.0,2.25,7.965545573129992,8.935771938669784,1.0,0,2,3,7.444248649496705,1170,4.143134726391533,19,1021,4,15,0,1538000.0
3.0,1.5,6.779921907472252,8.794824928014517,1.0,0,0,5,6.779921907472252,0,4.330733340286331,0,407,0,49,0,253000.0
3.0,2.5,8.019612794400267,8.886270902072013,2.0,0,0,3,8.019612794400267,0,2.8903717578961645,0,2703,7,20,0,330000.0
4.0,1.0,7.02108396428914,8.868413284672005,1.5,0,0,3,7.02108396428914,0,4.31748811353631,0,78,0,43,0,554000.0
3.0,2.0,7.22983877815125,8.1886891244442,3.0,0,0,3,7.22983877815125,0,2.0794415416798357,98,3302,0,35,0,350000.0
4.0,2.5,7.414572881350589,9.186047679407139,2.0,0,0,3,7.414572881350589,0,3.295836866004329,0,2599,6,53,0,294999.0
3.0,2.75,7.824046010856292,8.624791202014256,2.0,0,0,5,7.824046010856292,0,4.7535901911063645,0,1294,0,28,0,1185001.0
4.0,2.5,7.986164860332727,9.247828816387175,2.0,0,0,4,7.986164860332727,0,3.4011973816621555,0,263,3,5,0,752000.0
4.0,2.5,7.4205789054108005,8.106212902619962,2.0,0,0,3,7.4205789054108005,0,2.772588722239781,0,1504,5,18,0,451000.0
4.0,2.75,7.874739125171811,8.923324744067562,2.0,0,0,3,7.874739125171811,0,3.295836866004329,0,2272,3,1,0,725000.0
4.0,2.75,7.718685495198466,8.91085558740525,1.0,0,0,4,7.299797366758161,770,3.828641396489095,0,1780,1,12,0,345000.0
3.0,1.0,7.1853870155804165,8.85366542803745,1.0,0,0,4,7.1853870155804165,0,3.9889840465642745,0,427,7,55,0,206000.0
4.0,2.25,7.590852123688581,10.034428091796723,1.5,0,3,5,7.8399193600125825,0,4.465908118654584,42,2205,13,19,0,460943.46153850004
3.0,3.25,7.590852123688581,8.506536611227709,2.0,0,3,3,8.026170194946426,0,3.332204510175204,0,3032,0,39,0,460943.46153850004
4.0,3.0,8.216088098632316,9.931588982647003,1.0,0,0,4,7.52294091807237,0,3.8066624897703196,29,723,2,26,0,460943.46153850004
5.0,2.0,7.90100705199242,9.294221855956884,1.0,0,0,4,7.3395376954076745,1160,4.07753744390572,0,1989,2,54,0,580000.0
3.0,1.0,6.887552571664617,8.881836305004146,1.0,0,0,4,6.887552571664617,0,4.2626798770413155,38,3373,0,36,0,430000.0
4.0,2.5,7.882314918980268,9.351839934249883,2.0,0,0,3,7.6544432264701125,540,3.4965075614664802,21,3830,4,15,0,720000.0
7.0,2.25,8.207946941048617,8.294049640102028,2.0,0,1,3,7.937374696163295,870,4.04305126783455,21,4474,0,29,0,824000.0
3.0,1.75,7.992944547318106,9.42706335548747,1.0,0,2,4,7.299797366758161,0,4.23410650459726,0,3243,0,36,0,936000.0
4.0,2.75,8.029432840581244,8.881975184248867,2.0,0,0,3,8.029432840581244,0,2.70805020110221,0,3065,1,5,0,535000.0
3.0,2.5,7.253470382684528,8.1886891244442,2.0,0,0,3,7.253470382684528,0,2.302585092994046,0,2945,6,34,0,286800.0
2.0,2.5,7.138866999945524,7.205635176410364,3.0,0,0,3,7.138866999945524,0,2.772588722239781,0,2173,0,0,0,350000.0
3.0,2.5,7.426549072397305,7.709308333385869,2.0,0,0,3,7.426549072397305,0,2.6390573296152584,0,2842,10,17,0,345000.0
3.0,2.25,7.114769448366463,7.121252453244542,2.0,0,0,3,6.984716320118266,150,2.4849066497880004,0,456,0,29,0,435000.0
3.0,3.5,7.590852123688581,8.738735461363474,2.0,0,3,3,7.992944547318106,0,2.5649493574615367,0,1423,0,0,0,1555000.0
4.0,2.25,7.590852123688581,9.71269017726113,2.0,0,0,3,7.371489295214277,0,2.0794415416798357,98,286,8,22,0,1325000.0
3.0,3.25,7.926602599181384,8.744806737401898,2.0,0,0,3,7.590852123688581,790,2.70805020110221,0,207,1,21,0,461000.0
3.0,2.25,7.975908360165538,9.230535079261703,2.0,0,0,3,7.975908360165538,0,3.4339872044851463,12,4477,3,1,0,770000.0
4.0,3.25,7.590852123688581,9.401208634738603,1.0,0,3,3,7.897296472595885,0,3.1780538303479458,0,3807,2,4,0,1384000.0
3.0,2.5,7.3777589082278725,10.202739930102645,2.0,0,0,3,7.3777589082278725,0,2.772588722239781,0,313,20,52,0,330000.0
4.0,2.5,7.506591780070841,8.817742129574842,2.0,0,0,3,7.506591780070841,0,3.295836866004329,0,2724,12,10,0,322500.0
6.0,2.25,7.590852123688581,8.946765374867635,2.0,0,3,3,7.371489295214277,0,2.995732273553991,0,2902,3,22,0,1600000.0
3.0,1.75,7.438383530044307,9.039789270781144,1.0,0,0,3,7.114769448366463,470,3.784189633918261,17,3254,0,16,0,475000.0
2.0,1.0,6.672032945461067,9.326700173092378,1.0,0,0,4,6.672032945461067,0,4.3694478524670215,39,690,3,38,0,250275.0
3.0,2.25,7.450079569807499,9.104979856318357,1.0,0,0,4,7.1853870155804165,400,3.9512437185814275,0,4410,9,11,0,274500.0
3.0,1.0,6.897704943128636,9.280146246220145,1.0,0,0,5,6.897704943128636,0,4.110873864173311,0,3775,1,5,0,284950.0
4.0,1.75,7.478734825567875,9.106201332235038,1.0,0,0,5,6.956545443151569,720,3.6375861597263857,0,996,19,6,0,264950.0
3.0,2.0,7.138866999945524,8.998631198287637,1.0,0,0,3,7.138866999945524,0,3.5553480614894135,0,1884,12,10,0,242000.0
4.0,2.5,8.199738960630786,9.266342562091468,2.0,0,0,3,7.371489295214277,0,3.091042453358316,0,1647,8,22,0,913000.0
3.0,1.75,7.620705086838262,8.699514748210191,1.0,0,0,5,7.02108396428914,920,4.143134726391533,0,1432,0,36,0,555000.0
4.0,1.75,7.590852123688581,9.287301413112312,1.0,0,0,5,6.897704943128636,990,4.290459441148391,36,2455,13,19,0,711000.0
5.0,2.5,8.1886891244442,9.75846178048587,1.0,0,0,4,7.787382026484701,1190,3.970291913552122,0,2569,3,38,0,403500.0
4.0,2.5,7.590852123688581,10.677892087403007,1.0,0,0,3,7.893572073504902,0,3.4011973816621555,0,4374,3,8,0,975000.0
4.0,2.0,7.615791072035833,9.169518377455928,1.5,0,0,3,7.265429723253953,600,4.30406509320417,9,3629,3,22,0,253779.0
3.0,3.25,7.4318919168078,7.23561914106675,3.0,0,0,3,7.4318919168078,0,2.5649493574615367,0,1223,0,16,0,384400.0
5.0,2.75,7.962067308753666,8.403128235128264,1.0,0,0,3,7.408530566894626,1220,3.8066624897703196,0,138,0,39,0,646000.0
3.0,1.75,7.146772179452637,8.476371196895983,1.0,0,0,3,7.146772179452637,0,4.23410650459726,7,1673,0,25,0,415000.0
4.0,2.5,7.933796874815411,8.97941663334301,2.0,0,0,3,7.933796874815411,0,3.1780538303479458,0,4279,8,9,0,764000.0
5.0,3.25,8.25582842728183,9.695786647402777,2.0,0,2,3,8.016317898503415,820,2.9444389791664403,0,790,7,20,0,507000.0
3.0,2.5,7.352441100243583,9.144307401371744,1.5,0,0,4,7.215239978730097,200,4.442651256490317,0,2632,0,51,0,545500.0
3.0,1.75,7.07326971745971,8.313852267398207,1.0,0,0,4,6.633318433280377,420,4.532599493153256,0,3672,0,2,0,450000.0
4.0,1.75,7.506591780070841,9.001839097398843,1.0,0,0,4,6.984716320118266,740,3.713572066704308,0,3914,6,34,0,264000.0
5.0,1.75,7.138866999945524,8.411832675758411,1.5,0,0,3,7.138866999945524,0,4.553876891600541,18,293,0,47,0,650000.0
3.0,2.5,7.878534196140362,8.812099108957337,2.0,0,0,3,7.426549072397305,960,3.4011973816621555,0,816,1,12,0,365000.0
