bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,index,price
3.0,2.5,7.889833751394295,9.408125088823502,2.0,0,0,3,7.889833751394295,0,3.555348061489413,0,4142,3,1,2027,744000.0
3.0,2.5,7.843848638152473,9.507329003748263,2.0,0,0,3,7.843848638152473,0,3.4339872044851463,12,3929,2,4,2028,715000.0
4.0,1.0,7.450079569807499,8.296795865770052,1.5,0,0,4,7.450079569807499,0,4.762173934797756,0,1097,0,39,2029,500000.0
4.0,2.25,7.590852123688581,8.699848026000312,2.0,0,3,3,8.064636475774222,1090,2.8332133440562166,18,467,5,18,2030,1300000.0
3.0,1.5,7.6824824465345065,9.717157974344635,1.0,1,2,3,7.029972911706387,1040,3.737669618283368,7,390,3,1,2031,1150000.0
4.0,2.5,7.951559331155252,9.143559338285833,2.0,0,0,3,7.951559331155252,0,3.4339872044851463,12,1602,8,8,2032,650000.0
4.0,2.75,8.0925452638913,10.83946325772668,2.0,0,0,4,7.908387159290043,550,3.6375861597263857,0,3719,6,6,2033,435000.0
3.0,1.75,7.299797366758161,8.859363449152088,1.0,0,0,3,7.299797366758161,0,3.8501476017100575,0,1040,4,16,2034,510000.0
5.0,2.75,7.799753318287247,8.987196820661973,1.0,0,0,4,7.122866658599082,1200,3.8918202981106265,0,1419,4,7,2035,525000.0
4.0,2.75,7.965545573129993,8.656955133791397,1.5,0,0,5,7.444248649496705,1170,4.532599493153255,51,2795,0,36,2036,920000.0
2.0,1.0,7.455876687491824,9.170559501964338,1.0,0,0,3,7.22983877815125,350,4.07753744390572,18,530,7,30,2037,200000.0
2.0,1.0,7.138866999945524,8.313852267398207,1.5,0,0,5,7.138866999945524,0,4.553876891600541,0,4087,0,3,2038,435000.0
4.0,2.0,7.709756864454165,9.200290036122679,1.5,0,0,5,7.709756864454165,0,4.127134385045092,0,3100,2,59,2039,809950.0
2.0,2.25,7.8079166289264075,9.737432968206043,1.5,0,4,4,7.5652752818989315,530,4.442651256490317,0,4311,0,2,2040,1370000.0
4.0,1.75,7.625595072132453,8.946765374867635,1.0,0,0,4,7.1308988302963465,800,4.127134385045092,0,4224,1,12,2041,455000.0
3.0,2.5,7.615791072035832,7.9391588179567965,2.0,0,0,3,7.450079569807499,310,2.9957322735539913,0,791,5,13,2042,471000.0
2.0,1.0,6.697034247666483,8.476371196895983,1.0,0,0,3,6.697034247666483,0,4.290459441148391,27,2471,0,25,2043,253500.0
3.0,1.0,7.517520850603031,8.999619340660528,1.0,0,0,4,6.8243736700430855,920,4.219507705176107,38,3075,14,38,2044,185000.0
3.0,1.5,7.455876687491824,10.602865282846711,2.0,0,0,4,7.455876687491824,0,3.6375861597263857,0,3834,11,37,2045,535500.0
2.0,2.0,7.731930721948487,8.826881344130634,1.0,0,0,3,7.731930721948487,0,2.9444389791664403,0,910,3,9,2046,835000.0
4.0,2.5,7.8747391251718115,8.752423403865594,2.0,0,0,3,7.8747391251718115,0,2.5649493574615367,0,4384,15,27,2047,589500.0
3.0,2.25,7.727535110475447,10.081633737919603,1.0,0,0,3,7.506591780070841,450,3.828641396489095,0,4456,10,43,2048,680000.0
3.0,1.75,6.927557906278317,8.856518497019858,1.5,0,0,4,6.927557906278317,0,4.219507705176107,38,3791,10,17,2049,360000.0
4.0,2.5,7.595889917718537,7.684783943522785,2.0,0,0,3,7.426549072397305,310,2.772588722239781,0,1004,0,39,2050,595000.0
4.0,2.5,7.893572073504902,9.649111298790821,2.0,0,0,3,7.893572073504902,0,3.0910424533583165,0,1605,9,11,2051,300000.0
3.0,1.75,7.590852123688581,8.101677747454572,1.5,0,0,4,7.0387835413885425,840,4.553876891600541,28,170,0,3,2052,660000.0
3.0,2.5,7.783224016336037,8.850087606689566,2.0,0,0,3,7.783224016336037,0,3.332204510175204,0,386,3,21,2053,570000.0
2.0,1.0,6.659293919683638,8.517193191416238,1.0,0,0,4,6.659293919683638,0,4.356708826689592,0,2648,0,42,2054,285000.0
3.0,2.0,6.887552571664617,8.517193191416238,1.0,0,0,3,6.887552571664617,0,4.394449154672439,25,352,0,23,2055,435000.0
3.0,1.0,7.098375638590786,8.946765374867635,1.0,0,0,2,7.098375638590786,0,4.634728988229637,61,1997,3,58,2056,160000.0
5.0,2.5,7.590852123688581,9.895001648885831,1.0,0,3,3,7.7406644019172415,0,4.174387269895637,8,1883,10,43,2057,805000.0
3.0,2.5,7.299797366758161,7.581209826196346,2.0,0,0,3,7.299797366758161,0,2.772588722239781,0,2248,5,18,2058,450000.0
4.0,1.5,7.1853870155804165,9.564512185696797,1.0,0,0,4,7.1853870155804165,0,4.204692619390967,42,896,4,16,2059,510000.0
5.0,2.75,7.590852123688581,9.825526011066417,1.0,0,3,5,7.718685495198466,0,4.060443010546419,0,2114,16,32,2060,1120000.0
4.0,3.5,8.009695357742922,8.188689124444199,2.0,0,0,3,7.770645234129176,640,3.0910424533583165,0,1249,0,28,2061,1280000.0
3.0,2.0,7.72312009226633,9.166179476190411,1.0,0,0,3,7.48436864328613,480,3.58351893845611,0,57,8,8,2062,539000.0
4.0,2.0,7.539027055823995,9.592400371638023,2.0,0,0,3,7.539027055823995,0,3.7612001156935615,0,3113,3,22,2063,407193.0
3.0,1.75,7.22256601882217,9.200290036122679,1.0,0,0,4,7.22256601882217,0,3.6375861597263857,0,1417,3,22,2064,320000.0
4.0,3.0,7.908387159290043,8.242756345714477,2.0,0,0,5,7.495541943884256,920,4.624972813284272,87,2181,0,3,2065,739000.0
2.0,1.75,7.461640392208575,8.594154232552366,1.0,0,0,4,6.8977049431286375,750,4.31748811353631,32,2932,0,3,2066,452000.0
4.0,2.5,7.847762537473607,8.629271094821588,2.0,0,0,3,7.847762537473607,0,2.9957322735539913,0,2454,3,9,2067,600000.0
5.0,2.5,7.897296472595885,8.622813673279921,2.0,0,0,3,7.897296472595885,0,2.19722457733622,109,2150,0,47,2068,279000.0
4.0,3.0,8.083328608786376,8.62371303479391,2.0,0,0,3,8.083328608786376,0,2.079441541679836,98,766,8,20,2069,895000.0
4.0,2.5,7.795646536334593,8.465268118551318,2.0,0,0,3,7.795646536334593,0,2.5649493574615367,0,2423,5,13,2070,585000.0
2.0,2.0,7.247792581767846,6.9782137426306985,2.0,0,0,3,7.0387835413885425,265,2.6390573296152584,0,4131,0,35,2071,405000.0
5.0,2.75,8.016317898503416,8.946244609330543,2.0,0,0,3,8.016317898503416,0,1.9459101490553128,0,1712,8,20,2072,837219.0
4.0,2.5,7.590852123688581,9.040263541598666,2.0,0,0,3,7.371489295214277,0,1.9459101490553128,0,1555,8,20,2073,969990.0
3.0,3.0,7.455876687491824,7.986164860332727,3.0,0,0,3,7.455876687491824,0,3.58351893845611,0,1475,0,2,2074,490000.0
6.0,2.5,8.24800570160062,10.881306027701488,1.0,0,0,4,7.620705086838263,0,3.8501476017100575,0,4284,5,13,2075,611000.0
4.0,2.5,8.029432840581244,8.769040810858803,2.0,0,0,3,8.029432840581244,0,2.7080502011022096,0,1909,1,60,2076,462000.0
4.0,2.5,7.48436864328613,8.335431477880796,2.0,0,0,3,7.48436864328613,0,3.2958368660043287,0,761,5,18,2077,540000.0
4.0,2.5,7.501634457883411,8.385032287813898,2.0,0,0,3,7.501634457883411,0,2.6390573296152584,0,3940,1,60,2078,260000.0
4.0,2.25,7.8038433035387715,11.039556178248189,2.0,0,0,3,7.8038433035387715,0,3.80666248977032,0,4119,11,44,2079,510000.0
3.0,2.5,7.7406644019172415,8.908964972392399,2.0,0,0,3,7.7406644019172415,0,2.9957322735539913,0,35,15,27,2080,567500.0
2.0,1.0,7.2723983925700475,8.078688229229872,1.0,0,0,3,6.866933284461883,480,4.663439094112067,0,708,0,0,2081,445000.0
4.0,2.25,7.770645234129176,9.144200569471638,2.0,0,0,4,7.770645234129176,0,3.737669618283368,0,1257,3,1,2082,684680.0
4.0,3.25,7.590852123688581,8.968268810776452,2.0,1,4,3,8.055157731819678,0,2.9957322735539913,0,3270,2,46,2083,460943.4615385
3.0,1.0,7.170119543449628,8.174702882469461,1.5,0,0,3,7.170119543449628,0,4.543294782270004,10,178,0,48,2084,455000.0
5.0,3.0,7.9620673087536655,8.382289428951436,2.0,0,0,3,7.644919344958858,780,2.6390573296152584,0,3411,3,56,2085,540000.0
3.0,2.75,8.131530710604252,8.881836305004146,2.0,0,2,3,7.8119734296220225,930,2.4849066497880004,0,1503,1,21,2086,530000.0
3.0,1.0,7.2513449833722134,8.529121762281509,1.0,0,0,4,6.8134445995108965,500,4.174387269895637,0,936,0,14,2087,410000.0
3.0,1.75,7.402451520818245,9.51044496442652,1.0,0,0,3,7.01211529430638,530,4.394449154672439,25,1256,0,15,2088,450000.0
4.0,2.5,8.06777619577889,8.90910013492555,2.0,0,0,3,8.06777619577889,0,2.7080502011022096,0,1707,12,10,2089,609900.0
4.0,2.5,7.774855766665519,9.505618521049591,2.0,0,0,3,7.774855766665519,0,3.3672958299864737,0,1832,5,20,2090,648000.0
3.0,2.5,7.72312009226633,8.334471554600944,2.0,0,0,3,7.72312009226633,0,2.772588722239781,0,2357,8,20,2091,550000.0
3.0,1.75,7.122866658599082,8.99342737041261,1.0,0,0,4,7.122866658599082,0,3.7612001156935615,21,416,8,8,2092,347000.0
5.0,3.5,7.590852123688581,10.1955599732892,1.0,0,0,3,7.654443226470112,0,4.143134726391533,15,3261,2,26,2093,1635000.0
4.0,2.5,7.590852123688581,9.872358017339208,2.0,0,2,4,8.089482474360754,990,3.8918202981106265,0,630,13,19,2094,1339000.0
3.0,1.5,7.528331766707248,8.982561092257445,1.0,0,0,3,7.090076835776093,660,4.060443010546419,13,2120,3,22,2095,288350.0
3.0,2.5,7.955074273262697,9.256651274839431,1.0,0,0,4,7.455876687491824,1120,4.204692619390967,42,3312,2,26,2096,1150000.0
3.0,3.0,7.8119734296220225,10.503559553816313,2.0,0,0,4,7.8119734296220225,0,3.7135720667043084,0,3004,5,13,2097,525000.0
3.0,2.25,7.7007477945117975,8.987196820661973,2.0,0,0,4,7.7007477945117975,0,3.951243718581428,0,1798,9,11,2098,250250.0
4.0,1.75,7.560080465021827,8.944419791305913,1.0,0,0,4,7.3132203870903005,420,3.828641396489095,0,3815,1,12,2099,341000.0
4.0,3.0,8.055157731819678,8.959054514715692,2.0,0,0,3,8.055157731819678,0,3.0445224377234235,0,3254,8,20,2100,700000.0
4.0,1.75,7.90100705199242,8.971448463693834,1.5,0,0,4,7.90100705199242,0,3.970291913552122,0,3737,1,12,2101,390000.0
3.0,2.25,7.691656822810548,8.874727765766853,1.0,0,1,4,7.122866658599082,950,4.060443010546419,0,4339,1,21,2102,539950.0
2.0,2.5,7.22983877815125,6.85751406254539,3.0,0,0,3,7.22983877815125,0,2.7080502011022096,0,10,0,0,2103,552000.0
5.0,1.5,7.832014180505469,8.657476736863293,1.5,0,0,4,7.319864929808969,1010,4.532599493153255,0,3813,3,61,2104,250000.0
3.0,1.75,7.170119543449628,9.0825070004663,1.0,0,0,4,7.170119543449628,0,4.060443010546419,0,2215,2,46,2105,502000.0
4.0,1.75,7.705262474866324,8.779557455883728,2.0,0,3,4,7.705262474866324,0,4.043051267834549,0,334,14,38,2106,480000.0
2.0,1.0,6.593044534142437,8.926384681265215,1.0,0,0,3,6.593044534142437,0,4.31748811353631,0,3893,0,3,2107,378500.0
4.0,3.25,8.101677747454572,9.67451454289836,2.0,0,0,5,8.101677747454572,0,3.58351893845611,0,3282,13,19,2108,1350000.0
4.0,3.25,7.590852123688581,8.946765374867635,2.0,0,0,3,7.371489295214277,0,3.7612001156935615,0,1845,2,59,2109,460943.4615385
3.0,2.5,7.889833751394295,10.768063848723605,2.0,0,3,3,7.889833751394295,0,3.688879454113936,8,1347,11,37,2110,605000.0
4.0,2.5,7.590852123688581,8.684231891345675,2.0,0,0,3,7.590852123688581,0,2.8903717578961645,0,4361,6,34,2111,307550.0
2.0,1.0,6.606650186198214,8.698681067461614,1.0,0,0,4,6.606650186198214,0,4.276666119016055,36,3597,0,14,2112,304700.0
3.0,1.75,7.625595072132453,8.166216268592143,1.0,0,0,4,6.975413927455953,980,3.7841896339182615,0,488,0,40,2113,568000.0
3.0,1.75,7.114769448366463,8.922658299524402,1.0,0,0,3,7.114769448366463,0,3.5263605246161616,21,2084,4,7,2114,385000.0
3.0,2.5,7.098375638590786,7.258412150595308,3.0,0,0,3,7.098375638590786,0,2.5649493574615367,0,3310,0,0,2115,345000.0
3.0,2.25,7.544332108053688,8.881836305004146,1.0,0,0,4,7.114769448366463,660,3.8712010109078916,0,3784,0,15,2116,435000.0
2.0,2.0,7.533693709848633,8.744328763999983,1.0,0,0,3,7.533693709848633,0,2.8903717578961645,0,3155,3,9,2117,579000.0
3.0,1.75,7.1929342212158,8.748463629942055,1.0,0,0,3,7.1929342212158,0,3.1354942159291497,15,3335,7,55,2118,236000.0
3.0,2.0,7.371489295214277,10.49094082853701,1.0,0,0,4,7.371489295214277,0,3.8501476017100575,0,934,1,12,2119,305100.0
3.0,1.75,7.444248649496705,9.287301413112312,1.0,0,0,4,7.444248649496705,0,4.143134726391533,49,913,16,32,2120,368000.0
2.0,1.0,7.090076835776093,9.104979856318355,1.0,0,2,5,7.090076835776093,0,4.6443908991413725,0,4438,17,41,2121,255000.0
2.0,1.0,7.0387835413885425,8.536995818712418,1.0,0,0,3,7.0387835413885425,0,4.3694478524670215,22,2411,0,40,2122,400000.0
3.0,1.75,7.714231144849085,9.006141236662913,1.0,0,0,3,7.021083964289139,1120,4.290459441148391,27,3290,0,15,2123,440000.0
2.0,1.0,6.8243736700430855,8.794824928014519,1.0,0,0,3,6.8243736700430855,0,4.624972813284272,18,1492,0,24,2124,417000.0
2.0,1.0,6.684611727667928,8.517193191416238,1.0,0,0,3,6.684611727667928,0,4.74493212836325,7,4398,0,39,2125,435000.0
4.0,2.75,7.590852123688581,9.345133468317712,1.0,0,0,5,7.590852123688581,0,4.23410650459726,23,4463,21,17,2126,475000.0
4.0,2.5,7.937374696163295,9.459619396895018,2.0,0,0,3,7.937374696163295,0,2.9957322735539913,0,3458,20,52,2127,563500.0
3.0,2.25,7.426549072397305,10.466725344516837,2.0,0,0,3,7.426549072397305,0,3.5263605246161616,21,333,7,22,2128,285000.0
4.0,2.5,7.753623546559746,9.203114326884444,2.0,0,0,3,7.753623546559746,0,3.1354942159291497,15,3418,18,45,2129,471000.0
4.0,1.75,7.714231144849085,9.198874893866904,1.5,0,0,4,7.714231144849085,0,4.02535169073515,0,1878,2,46,2130,500000.0
3.0,2.5,7.668561108015897,9.096611606647839,2.0,0,0,3,7.668561108015897,0,3.4011973816621555,0,169,8,8,2131,640000.0
4.0,2.5,7.6824824465345065,9.54852542660107,2.0,0,0,3,7.6824824465345065,0,3.3672958299864737,0,2897,20,52,2132,442500.0
3.0,1.5,7.047517221357295,9.069467813094768,1.0,0,0,4,7.047517221357295,0,4.060443010546419,0,1948,1,60,2133,213400.0
4.0,2.5,7.615791072035832,8.270013062273787,1.5,0,0,4,7.396335293800808,400,4.553876891600541,28,202,0,0,2134,831000.0
3.0,2.0,7.2078598714324755,9.376278449519614,1.0,0,0,3,7.2078598714324755,0,3.555348061489413,0,915,20,52,2135,325000.0
2.0,1.0,6.8134445995108965,8.441391477999955,1.0,0,0,4,6.8134445995108965,0,4.7535901911063645,0,2375,0,39,2136,425000.0
4.0,2.5,7.90100705199242,8.536995818712418,1.0,0,0,4,7.2723983925700475,0,3.970291913552122,0,588,0,40,2137,550000.0
4.0,3.5,8.224163512637862,9.617736946934096,2.0,0,2,3,7.799753318287247,0,3.4011973816621555,0,2551,6,6,2138,599950.0
4.0,2.5,7.9157131993821155,9.680781405546698,2.0,0,0,3,7.9157131993821155,0,3.610917912644224,0,3489,3,22,2139,1225000.0
4.0,3.25,7.625595072132453,8.517193191416238,2.0,0,0,4,7.22256601882217,680,3.5263605246161616,0,2836,0,28,2140,750000.0
4.0,3.0,7.779048644925556,8.411832675758411,2.0,0,0,3,7.779048644925556,0,3.8501476017100575,0,4256,1,22,2141,290000.0
4.0,2.75,7.595889917718537,8.889032571874743,1.0,0,0,3,7.146772179452637,720,3.0910424533583165,0,2421,7,55,2142,270000.0
4.0,1.75,7.170119543449628,9.952277716705561,1.0,0,0,4,7.170119543449628,0,3.951243718581428,0,484,9,30,2143,229950.0
3.0,1.0,7.1929342212158,9.095153962167066,1.0,0,0,3,7.1929342212158,0,4.290459441148391,27,2124,3,22,2144,234999.0
2.0,1.0,6.907755278982138,10.357901542376156,1.0,0,0,3,6.907755278982138,0,4.110873864173311,9,3588,20,52,2145,265000.0
4.0,2.75,7.691656822810548,9.611596635310294,2.0,0,0,3,7.691656822810548,0,3.332204510175204,0,3378,7,30,2146,367300.0
3.0,1.75,7.22983877815125,8.132118772955806,1.5,0,0,3,7.22983877815125,0,4.795790545596741,21,2951,0,35,2147,550000.0
4.0,2.5,7.867105500316738,10.410485861467732,2.0,0,0,3,7.867105500316738,0,3.49650756146648,21,4342,3,9,2148,743700.0
2.0,1.75,6.966024187106112,7.123672785204607,2.0,0,0,3,6.866933284461883,100,2.5649493574615367,0,53,0,23,2149,352750.0
2.0,1.0,6.565264970035361,7.035268599281098,2.0,0,0,4,6.565264970035361,0,4.356708826689592,0,1637,0,62,2150,403950.0
4.0,2.5,7.912056888179006,8.476371196895983,1.5,0,0,5,7.709756864454165,500,4.718498871295094,33,3819,0,49,2151,980000.0
4.0,1.75,7.8119734296220225,8.946765374867635,2.0,0,2,3,7.8119734296220225,0,4.430816798843313,22,3903,3,58,2152,585000.0
3.0,1.75,7.473069088032196,9.285447844462988,1.0,0,0,3,7.473069088032196,0,3.7841896339182615,17,704,2,59,2153,554000.0
3.0,2.5,7.333023014386481,8.150179269682326,2.0,0,0,3,7.333023014386481,0,3.1354942159291497,15,4322,2,54,2154,546000.0
2.0,1.75,7.383989457978508,8.946765374867635,1.5,0,0,2,7.383989457978508,0,4.290459441148391,0,4450,15,27,2155,280000.0
2.0,2.0,6.937314081223682,9.98562038207465,1.0,0,0,4,6.937314081223682,0,4.418840607796597,0,1238,0,31,2156,212500.0
4.0,2.5,7.937374696163295,8.946765374867635,2.0,0,0,3,7.937374696163295,0,3.0910424533583165,0,4177,3,22,2157,739000.0
3.0,2.0,7.177782416195197,7.843848638152473,1.0,0,0,3,6.659293919683638,530,3.555348061489413,0,2486,0,0,2158,428000.0
4.0,2.25,8.058327306580956,10.450452222917992,1.0,0,0,4,8.058327306580956,0,3.688879454113936,0,3606,11,37,2159,965000.0
3.0,3.0,7.824046010856294,9.024492605405667,2.0,0,0,3,7.824046010856294,0,3.1780538303479458,0,1941,6,34,2160,364900.0
3.0,1.5,7.635303886259416,8.591558273371545,1.0,0,0,4,7.0387835413885425,930,4.290459441148391,0,4381,0,2,2161,559000.0
4.0,1.75,7.590852123688581,9.104979856318355,1.0,0,0,2,7.299797366758161,500,3.7612001156935615,0,844,9,11,2162,213000.0
3.0,2.5,7.859413154693582,8.886962034866126,2.0,0,0,3,7.859413154693582,0,2.8332133440562166,18,464,0,15,2163,620000.0
4.0,1.0,7.554858521040676,9.700146628518098,1.5,0,0,3,7.554858521040676,0,4.465908118654584,43,4440,0,33,2164,240000.0
3.0,2.5,7.8747391251718115,9.220290702829349,1.0,0,0,4,7.365180126021014,1050,3.9889840465642745,0,1660,2,4,2165,852500.0
3.0,2.5,7.8747391251718115,11.264105066866035,2.0,0,0,3,7.8747391251718115,0,2.8332133440562166,18,1071,20,52,2166,600000.0
3.0,2.5,7.580699752224562,8.389359819906353,2.0,0,0,3,7.580699752224562,0,2.7080502011022096,0,3930,15,27,2167,410000.0
3.0,1.75,7.2723983925700475,10.721106460606912,2.0,0,0,3,7.2723983925700475,0,3.7841896339182615,17,3003,20,52,2168,328000.0
3.0,1.75,7.7007477945117975,9.692766521220477,1.0,0,0,3,7.237059026124737,820,4.143134726391533,17,2053,2,59,2169,625000.0
4.0,2.5,7.762170607138205,11.053458133479381,2.0,0,0,4,7.762170607138205,0,3.2958368660043287,0,1831,11,44,2170,649950.0
3.0,1.0,7.371489295214277,9.472704636443671,1.5,0,0,3,7.371489295214277,0,4.343805421853683,0,1613,14,38,2171,235000.0
3.0,3.5,7.3132203870903005,7.130098510125578,2.0,0,0,3,7.122866658599082,260,2.8332133440562166,18,878,0,39,2172,489000.0
3.0,2.5,7.549609165154532,8.736168065858227,2.0,0,0,3,7.549609165154532,0,2.772588722239781,0,1692,8,20,2173,536000.0
4.0,3.5,7.770645234129176,8.213923595622742,2.5,0,0,3,7.770645234129176,0,2.079441541679836,98,2714,1,21,2174,400000.0
3.0,2.5,7.450079569807499,7.44716835960004,2.0,0,0,3,7.122866658599082,480,2.8332133440562166,18,2076,0,40,2175,398000.0
4.0,1.5,7.61085279039525,8.930626469173578,1.0,0,0,4,7.61085279039525,0,4.110873864173311,20,2595,1,5,2176,379000.0
2.0,1.5,7.200424892944957,7.098375638590786,2.0,0,0,3,7.021083964289139,220,2.5649493574615367,0,3869,0,23,2177,345000.0
3.0,2.5,7.495541943884256,7.90100705199242,2.0,0,0,3,7.495541943884256,0,2.302585092994046,0,11,0,25,2178,365000.0
3.0,2.5,7.299797366758161,7.371489295214277,2.0,0,0,3,7.047517221357295,330,2.3978952727983707,0,1200,0,33,2179,315000.0
4.0,2.0,7.919356190660618,8.962776046120291,1.5,0,0,5,7.718685495198466,500,4.653960350157523,0,3400,0,15,2180,571000.0
5.0,2.25,8.23217423638394,10.241387341148526,2.0,0,0,3,7.371489295214277,0,3.6375861597263857,12,2719,4,16,2181,1025000.0
3.0,2.75,7.8399193600125825,8.454040376410969,2.0,0,0,3,7.8399193600125825,0,2.772588722239781,0,2799,8,8,2182,695000.0
3.0,1.75,7.473069088032196,10.167964967343314,1.0,0,0,3,6.8243736700430855,840,3.737669618283368,7,1332,19,6,2183,225000.0
3.0,2.5,8.006367567650246,10.140178916395607,2.0,0,0,3,8.006367567650246,0,3.258096538021482,0,635,3,9,2184,740000.0
4.0,2.5,7.5652752818989315,9.173987542510384,2.0,0,0,4,7.5652752818989315,0,3.3672958299864737,0,125,6,34,2185,315000.0
4.0,2.5,8.019612794400267,8.853665428037448,2.0,0,0,3,8.019612794400267,0,2.9957322735539913,0,227,13,19,2186,1230000.0
2.0,1.0,6.756932389247552,8.263590432617319,1.0,0,0,4,6.756932389247552,0,4.653960350157523,0,4187,0,2,2187,420000.0
3.0,1.75,7.258412150595308,8.942460926820582,1.0,0,0,4,7.0030654587864625,320,3.610917912644224,0,4039,1,21,2188,310000.0
3.0,2.0,7.640123172695364,8.263590432617319,1.0,0,0,5,7.0561752841004095,920,4.204692619390967,0,1746,0,2,2189,700000.0
3.0,2.5,7.352441100243581,8.34283980427146,2.0,0,0,3,7.352441100243581,0,2.8903717578961645,0,62,12,10,2190,269000.0
4.0,2.5,7.580699752224562,8.872487182278038,2.0,0,0,3,7.580699752224562,0,2.9444389791664403,0,1815,1,21,2191,369990.0
3.0,2.25,7.390181428226429,8.411832675758411,2.0,0,0,4,7.390181428226429,0,4.553876891600541,28,570,0,49,2192,800000.0
5.0,3.0,8.207946941048617,9.267004219093725,1.0,0,0,5,7.630461261783628,0,4.23410650459726,23,2455,21,17,2193,569000.0
6.0,1.5,7.5652752818989315,9.035986984831405,1.0,0,0,3,6.937314081223682,900,3.912023005428147,0,527,14,42,2194,175000.0
3.0,1.5,7.162397497355718,7.1592919047975645,3.0,0,0,3,7.162397497355718,0,3.0445224377234235,0,5,0,0,2195,440000.0
5.0,2.25,7.585788821732034,9.632138041371906,1.0,0,0,3,7.279318835414621,520,3.555348061489413,0,1684,3,22,2196,435000.0
3.0,1.75,7.339537695407674,8.840580188488795,1.0,0,0,4,6.8243736700430855,620,4.189654742026425,12,1284,10,17,2197,345000.0
4.0,2.0,7.687080155783135,8.261009786023827,1.0,0,0,3,6.927557906278317,1160,4.795790545596741,16,2673,0,35,2198,558000.0
2.0,1.75,7.306531398939504,8.946765374867635,1.0,0,2,3,7.306531398939504,0,3.6375861597263857,12,90,7,22,2199,475000.0
3.0,2.0,7.705262474866324,9.237469039364436,2.0,0,0,3,7.402451520818245,580,3.7135720667043084,0,1533,5,13,2200,490000.0
3.0,1.75,7.795646536334593,9.11964950669168,1.0,0,0,4,7.2513449833722134,1020,3.7612001156935615,21,430,1,5,2201,335000.0
2.0,0.75,7.238496840894365,10.685332187857359,1.5,0,0,4,7.238496840894365,0,3.7612001156935615,21,4482,3,58,2202,350000.0
4.0,1.0,7.021083964289139,7.8954360069429645,1.0,0,0,3,6.756932389247552,260,4.4067192472642525,52,284,1,22,2203,100000.0
4.0,1.0,7.237059026124737,9.287301413112312,1.5,0,0,4,7.237059026124737,0,4.382026634673881,23,2701,0,43,2204,417500.0
3.0,1.75,7.620705086838263,8.893023494394711,1.0,0,0,3,6.927557906278317,1020,4.07753744390572,18,537,3,22,2205,253000.0
5.0,3.0,7.9480319906372845,8.922658299524402,2.0,0,0,3,7.8079166289264075,370,4.584967478670572,23,590,0,48,2206,1240000.0
4.0,2.5,8.013012110368916,9.024251728612985,2.0,0,0,4,8.013012110368916,0,3.2958368660043287,0,2472,19,6,2207,490000.0
3.0,1.75,7.736307096548286,9.602382459752207,1.0,0,0,3,7.390181428226429,670,4.02535169073515,28,2476,21,17,2208,470000.0
4.0,2.0,7.098375638590786,9.314700387300423,1.0,0,0,4,7.098375638590786,0,4.189654742026425,12,2546,2,4,2209,483300.0
3.0,2.5,7.828038032125829,8.751474487140904,2.0,0,0,3,7.828038032125829,0,3.218875824868201,0,1713,8,20,2210,659000.0
4.0,1.75,7.749322464660356,8.371473537066832,1.0,0,0,3,7.0387835413885425,1180,4.709530201312334,15,2493,0,23,2211,480000.0
3.0,1.0,6.877296071497429,8.794824928014519,1.0,0,0,3,6.877296071497429,0,4.02535169073515,28,1939,14,31,2212,165000.0
3.0,1.75,7.506591780070841,8.612503371220562,1.0,0,0,4,7.390181428226429,200,4.158883083359672,20,1072,0,3,2213,659500.0
3.0,1.0,6.877296071497429,8.954415331137591,1.0,0,0,4,6.877296071497429,0,3.9889840465642745,0,520,9,50,2214,219900.0
2.0,1.0,7.461640392208575,8.194781638443361,1.0,0,0,4,6.856461984594588,790,4.574710978503383,0,1571,0,24,2215,315000.0
3.0,1.75,7.371489295214277,8.930626469173578,1.0,0,0,3,7.029972911706387,460,3.610917912644224,0,870,6,34,2216,250000.0
2.0,1.0,7.22983877815125,8.517193191416238,1.0,0,0,3,6.76849321164863,510,4.356708826689592,19,952,0,51,2217,268000.0
4.0,1.5,7.426549072397305,9.316770315592027,1.0,0,0,3,7.029972911706387,550,4.127134385045092,32,1233,10,43,2218,380000.0
2.0,1.0,7.106606137727303,8.006367567650246,1.0,0,0,3,6.8243736700430855,300,4.553876891600541,18,692,0,2,2219,499000.0
2.0,2.0,7.409136443920128,9.809176873064887,1.0,0,0,3,7.409136443920128,0,4.31748811353631,0,517,3,58,2220,285000.0
3.0,1.75,7.1929342212158,9.126958763037134,1.0,0,0,4,7.1929342212158,0,3.8712010109078916,0,2251,7,22,2221,183000.0
3.0,3.0,7.986164860332727,8.438582790834326,2.0,0,0,4,7.709756864454165,710,3.49650756146648,0,3435,0,48,2222,1070000.0
3.0,3.25,7.2513449833722134,7.127693699347399,3.0,0,0,3,7.2513449833722134,0,2.772588722239781,0,24,0,0,2223,429000.0
2.0,1.0,7.0030654587864625,8.188133414510478,1.0,0,0,4,7.0030654587864625,0,4.553876891600541,28,4178,0,23,2224,403000.0
3.0,1.5,7.333023014386481,8.881836305004146,1.0,0,0,3,7.333023014386481,0,3.828641396489095,0,2760,21,17,2225,375500.0
